emp_no,first_name,last_name,salary
294944,Chriss,Pappas,46822
294962,Sushant,Avouris,46095
294986,Christ,Schonegge,52676
294986,Christ,Schonegge,52676
294998,Kien,Kieras,52093
295022,Heejo,Lanteri,40000
295022,Heejo,Lanteri,40000
295037,Kazuhiko,Rosis,56056
295050,Lubomir,Bennet,40000
295050,Lubomir,Bennet,40000
295082,Khatoun,Undy,77283
295084,Masako,Isard,40000
295084,Masako,Isard,40000
295106,Ipke,Asrin,40000
295118,Navin,Redmiles,78022
295118,Navin,Redmiles,78022
295125,Limsoon,Wrigley,71354
295173,Troy,Kavanagh,40000
295176,Lein,Marrakchi,40000
295176,Lein,Marrakchi,40000
295180,Mahmut,Benveniste,52671
295190,Shigeu,Bach,40000
295190,Shigeu,Bach,40000
295192,Yifei,Keirsey,40000
295192,Yifei,Keirsey,40000
295196,Mong,Ratzlaff,64256
295226,Oldrich,Rosiles,40000
295263,Utz,McFarlan,47814
295263,Utz,McFarlan,47814
295336,Zongyan,Moffat,50093
295339,Vivian,Pouyioutas,40000
295340,Ebru,Marzano,45495
295342,Serge,Erdi,43957
295343,Dipayan,Iisaka,40000
295350,Ult,Daescu,40000
295397,Toshimitsu,Bernick,58456
295397,Toshimitsu,Bernick,58456
295425,Boutros,Randi,40000
295426,Kerryn,Imataki,57723
295426,Kerryn,Imataki,57723
295431,Mabry,Hiroyama,52347
295431,Mabry,Hiroyama,52347
295462,Susanna,Penttonen,53712
295462,Susanna,Penttonen,53712
295463,Masami,Rodham,81230
295464,Marc,Falck,79575
295464,Marc,Falck,79575
295475,Shaunak,Sudkamp,65359
295475,Shaunak,Sudkamp,65359
295506,Aloys,Blokdijk,51304
295506,Aloys,Blokdijk,51304
295541,Kwangho,Adachi,62453
295541,Kwangho,Adachi,62453
295551,Garnik,Adachi,40000
295567,Vitali,Pillow,40000
295578,Xiaoqiu,Conte,56722
295604,Baruch,Lorch,51022
295658,Akeno,Decleir,40000
295692,Fumitaka,Birnbaum,54924
295692,Fumitaka,Birnbaum,54924
295699,Hein,Luca,40000
295703,Jaewoo,Birch,50694
295703,Jaewoo,Birch,50694
295720,Mingsen,Chelton,67885
295747,Subhash,Zirintsis,60367
295747,Subhash,Zirintsis,60367
295774,Kshitij,Apsitis,40000
295777,Feipei,Qiwen,54869
295785,Mart,Velasco,49015
295787,Leucio,Zaumen,40000
295795,Tomofumi,Budinsky,93161
295795,Tomofumi,Budinsky,93161
295815,Sungwon,Thimonier,48987
295815,Sungwon,Thimonier,48987
295816,Ennio,Michaels,40000
295818,Ranga,Zolotykh,40000
295818,Ranga,Zolotykh,40000
295826,Prasadram,Leaver,41211
295839,Mart,Lores,40000
295854,Tse,Munro,57461
295877,Aloke,Loncour,47320
295877,Aloke,Loncour,47320
295881,Jaihie,Standera,57758
295902,Lorien,Salverda,40000
295922,Tse,Motley,51714
295931,Kerhong,Rouquie,44558
295933,Kannan,Karlin,59296
295938,Ziva,Beilner,47131
295938,Ziva,Beilner,47131
295938,Ziva,Beilner,47131
295950,Godehard,Braunmuhl,73353
295950,Godehard,Braunmuhl,73353
296013,Yakichi,Perfilyeva,42387
296013,Yakichi,Perfilyeva,42387
296021,Arno,Lally,40000
296048,Ymte,Rodham,53526
296061,Berto,Tibblin,65679
296078,DeForest,Birta,67051
296078,DeForest,Birta,67051
296092,Aron,Matzel,64085
296117,Dante,Provine,58842
296120,Richara,Slaats,40000
296120,Richara,Slaats,40000
296180,Serap,Pargaonkar,40000
296181,Souichi,Zaiane,40000
296187,Tomokazu,Usery,63652
296194,Lech,Fujisaki,49102
296194,Lech,Fujisaki,49102
296220,Marke,Luiz,61077
296236,Susumu,Veevers,50786
296236,Susumu,Veevers,50786
296240,Brewster,Ranka,40000
296253,Kasturi,Sidje,47260
296253,Kasturi,Sidje,47260
296258,True,Negoita,46887
296258,True,Negoita,46887
296267,Shawna,Seghrouchni,49316
296267,Shawna,Seghrouchni,49316
296269,Mads,Ritcey,59757
296269,Mads,Ritcey,59757
296283,Tianruo,Molberg,40000
296302,Muneo,Plumb,41819
296343,Khalid,Suomi,45292
296356,Rafael,Aloisi,40000
296361,Yonghoan,Broomell,57416
296361,Yonghoan,Broomell,57416
296361,Yonghoan,Broomell,57416
296369,Takahira,Yetim,40000
296369,Takahira,Yetim,40000
296377,Phillip,Parveen,69700
296377,Phillip,Parveen,69700
296386,Weijing,Petereit,53127
296386,Weijing,Petereit,53127
296387,Yuguang,Riexinger,68129
296387,Yuguang,Riexinger,68129
296388,Gregory,Slaats,67534
296388,Gregory,Slaats,67534
296389,Deborah,Kornyak,78759
296389,Deborah,Kornyak,78759
296390,Monique,Stifter,43874
296390,Monique,Stifter,43874
296415,Ravishankar,Montemayor,40000
296415,Ravishankar,Montemayor,40000
296432,Atreyi,Brendel,64959
296436,Shigeo,Butner,84999
296464,Shen,Rosin,47093
296464,Shen,Rosin,47093
296510,Aron,Choobineh,40000
296520,Divine,Bugaenko,52514
296520,Divine,Bugaenko,52514
296546,Berhard,Schreiter,69435
296549,Pascal,Caine,43766
296553,Arie,Sommer,61326
296584,Margareta,Vecchi,58085
296599,Lalit,Beilner,71139
296599,Lalit,Beilner,71139
296599,Lalit,Beilner,71139
296615,Nagui,Leijenhorst,58761
296615,Nagui,Leijenhorst,58761
296616,Heon,Danner,99174
296617,Somnath,Orlowska,46505
296617,Somnath,Orlowska,46505
296625,Goa,Erdi,57722
296625,Goa,Erdi,57722
296633,Aamer,Berendt,40000
296633,Aamer,Berendt,40000
296638,Ayonca,Kranzdorf,47471
296648,JiYoung,Papsdorf,49674
296648,JiYoung,Papsdorf,49674
296649,Atreyi,Lodder,79417
296662,Kagan,Kavraki,44516
296662,Kagan,Kavraki,44516
296668,Jianwen,Veeraraghavan,52159
296676,Zeydy,Hockney,79574
296676,Zeydy,Hockney,79574
296677,Rafael,Perng,40000
296678,Boutros,McClurg,69538
296693,Khedija,Lunn,40000
296693,Khedija,Lunn,40000
296701,Hirochika,Osgood,54151
296701,Hirochika,Osgood,54151
296703,Mizuhito,Jansch,57480
296703,Mizuhito,Jansch,57480
296708,Odinaldo,Siepmann,48381
296708,Odinaldo,Siepmann,48381
296708,Odinaldo,Siepmann,48381
296733,Kwan,Hofstetter,50583
296733,Kwan,Hofstetter,50583
296761,Toshimi,Chartres,60889
296761,Toshimi,Chartres,60889
296762,Faiza,Panienski,44625
296766,Tristan,Oxman,40000
296766,Tristan,Oxman,40000
296774,Ashish,Sankaranarayanan,74409
296774,Ashish,Sankaranarayanan,74409
296775,Uinam,Itschner,40000
296786,Kauko,Ranai,57268
296786,Kauko,Ranai,57268
296790,Shaleah,Oppitz,40000
296799,Jianwen,Pollacia,59122
296799,Jianwen,Pollacia,59122
296810,Margareta,Beidas,40000
296845,Christfried,Melter,60418
296845,Christfried,Melter,60418
296860,Jaihie,Cooley,92033
296866,Kousuke,Plavsic,63670
296878,Ennio,Salinas,94731
296882,Vugranam,Armand,47675
296882,Vugranam,Armand,47675
296900,Moni,Barriga,45751
296900,Moni,Barriga,45751
296904,Martijn,Stenning,40000
296904,Martijn,Stenning,40000
296924,Masanao,Ciolek,40000
296924,Masanao,Ciolek,40000
296931,Baruch,Angelopoulos,40000
296931,Baruch,Angelopoulos,40000
296963,Kellie,Gopalakrishnan,47595
296990,Tokuyasu,Rossi,40000
296990,Tokuyasu,Rossi,40000
297005,Kazuhiro,Ritzmann,40000
297005,Kazuhiro,Ritzmann,40000
297045,Hailing,Steenbeek,40000
297045,Hailing,Steenbeek,40000
297047,Erzsebet,Litzler,55262
297052,Qunsheng,Benzmuller,50704
297055,Vitaly,Lung,40092
297060,Lijie,Geffroy,46808
297060,Lijie,Geffroy,46808
297081,Heeju,Glowinski,40981
297081,Heeju,Glowinski,40981
297096,Jaber,McClure,45791
297111,Munir,Jenevein,54779
297111,Munir,Jenevein,54779
297117,Horward,Gist,81135
297118,Candida,Collette,40000
297118,Candida,Collette,40000
297120,Oscal,Usdin,40667
297124,Sariel,Siprelle,40000
297124,Sariel,Siprelle,40000
297125,Morrie,Rullman,42144
297125,Morrie,Rullman,42144
297150,Sreenivas,Puppe,48625
297150,Sreenivas,Puppe,48625
297157,Ramalingam,Pell,78541
297157,Ramalingam,Pell,78541
297161,Richara,Sichman,40000
297163,Shigeaki,Lorcy,54892
297165,Zissis,Sambasivam,49906
297180,Shrikanth,Krybus,76852
297188,Chaoyi,Impagliazzo,51338
297188,Chaoyi,Impagliazzo,51338
297196,Masali,Cangellaris,71103
297219,Rajmohan,Itzfeldt,70931
297219,Rajmohan,Itzfeldt,70931
297220,Boaz,Takkinen,55663
297236,Bedir,Serra,40000
297245,Gina,Potthoff,40000
297273,Tokuyasu,Frolund,72297
297273,Tokuyasu,Frolund,72297
297294,Hidefumi,Swiss,40000
297294,Hidefumi,Swiss,40000
297304,Sukumar,Foote,43697
297309,Sudharsan,Miculan,111024
297321,Remko,Wegerle,40000
297326,Anestis,Fasbender,53507
297326,Anestis,Fasbender,53507
297373,Alois,Bridgland,40000
297380,Abdulla,Verspoor,43078
297381,Gio,Muhling,102742
297381,Gio,Muhling,102742
297387,Valdiodio,Klassen,72371
297387,Valdiodio,Klassen,72371
297394,Masato,Magliocco,64722
297402,Hailing,Ghemri,40000
297402,Hailing,Ghemri,40000
297443,Gererd,Ghazalie,40000
297443,Gererd,Ghazalie,40000
297444,Alain,Kading,41401
297451,Randy,Hofmeyr,40000
297451,Randy,Hofmeyr,40000
297455,Candido,Boudaillier,40000
297455,Candido,Boudaillier,40000
297458,Maik,Junet,49062
297458,Maik,Junet,49062
297470,Candido,Cesareni,83845
297470,Candido,Cesareni,83845
297481,Tetsurou,Stavenow,40000
297486,Qingxiang,Ducloy,40000
297486,Qingxiang,Ducloy,40000
297489,Sanjai,Shokrollahi,55443
297489,Sanjai,Shokrollahi,55443
297491,Garnet,Candan,44577
297491,Garnet,Candan,44577
297525,Lunjin,Delgrossi,40000
297535,Lobel,Ghandeharizadeh,47345
297535,Lobel,Ghandeharizadeh,47345
297542,Vatsa,Rodite,42231
297542,Vatsa,Rodite,42231
297547,Zhensheng,Iisaka,43223
297550,Vishwani,Parfitt,43007
297551,Serif,Asrin,43922
297551,Serif,Asrin,43922
297562,Pohua,Manders,40000
297580,Zhonghui,Seiwald,67887
297580,Zhonghui,Seiwald,67887
297619,Mostafa,Cincotta,40995
297620,Alexius,Lubachevsky,70590
297636,Ayonca,Schneeberger,40000
297636,Ayonca,Schneeberger,40000
297639,Serenella,Auyong,48298
297639,Serenella,Auyong,48298
297653,Basem,Thombley,40000
297668,Temple,Itzigehl,57038
297690,Yuguang,Murtagh,65068
297707,Nimmagadda,Valette,72329
297707,Nimmagadda,Valette,72329
297717,Nahid,Karnin,64816
297717,Nahid,Karnin,64816
297722,Baziley,Breugel,50808
297762,Nevin,Thimonier,50061
297762,Nevin,Thimonier,50061
297773,Kenton,Emden,66027
297773,Kenton,Emden,66027
297778,Gaurav,Riefers,72031
297778,Gaurav,Riefers,72031
297793,Harjit,Fiutem,40000
297810,Jinpo,Baig,68530
297810,Jinpo,Baig,68530
297846,Waiman,Mitzlaff,47901
297846,Waiman,Mitzlaff,47901
297852,Fusako,Braccini,59164
297852,Fusako,Braccini,59164
297853,Goo,Simmen,40000
297879,Percy,Claffy,59410
297879,Percy,Claffy,59410
297882,Candida,Straney,49894
297882,Candida,Straney,49894
297888,Chaosheng,Bennis,60896
297888,Chaosheng,Bennis,60896
297916,Jacopo,Atchley,58022
297940,Jolita,Conti,57190
297971,Tran,Peac,50756
297975,Izaskun,Barreiro,52292
297981,Amabile,Marzano,40000
297981,Amabile,Marzano,40000
298016,Patricio,Rodham,61497
298016,Patricio,Rodham,61497
298032,Kankanahalli,Dayana,40000
298032,Kankanahalli,Dayana,40000
298034,Lobel,Heusch,51103
298034,Lobel,Heusch,51103
298087,Huican,Pluym,47091
298087,Huican,Pluym,47091
298109,Yahiko,Halloran,49040
298109,Yahiko,Halloran,49040
298126,Cedric,Markovitch,53962
298130,Vugranam,Aloia,56283
298130,Vugranam,Aloia,56283
298137,Cathie,Bashian,59682
298137,Cathie,Bashian,59682
298147,Kerryn,Constantine,60207
298147,Kerryn,Constantine,60207
298159,Parviz,Wiegley,52262
298208,Roddy,Lipner,74223
298208,Roddy,Lipner,74223
298210,Tse,Encarnacion,69915
298222,Lijia,Cunliffe,51734
298222,Lijia,Cunliffe,51734
298232,Huai,Keohane,66768
298232,Huai,Keohane,66768
298246,Toshimori,Ranze,55967
298249,Shalesh,Bernardinello,40000
298253,Sven,Shinomoto,53244
298254,Sajjad,Paludetto,46017
298254,Sajjad,Paludetto,46017
298272,Kazuhito,Whitcomb,54000
298276,Zito,Sgarro,40000
298276,Zito,Sgarro,40000
298311,Aleksander,Baar,62448
298311,Aleksander,Baar,62448
298318,Navin,Pashtan,40000
298333,Huican,Basart,69395
298333,Huican,Basart,69395
298335,Guozhong,Ramsay,49582
298335,Guozhong,Ramsay,49582
298351,Vidar,Tempesti,40000
298365,Mabhin,Ananiadou,47890
298365,Mabhin,Ananiadou,47890
298379,Heeju,Demeyer,66563
298384,Fatemeh,Jiang,40000
298390,Guiseppe,Angelopoulos,76775
298393,Danai,Luga,40000
298399,Jeanna,Schiper,54403
298426,Shirish,Dahlbom,40261
298440,Shao,Luiz,40000
298440,Shao,Luiz,40000
298441,Huan,Waymire,40000
298451,Huican,Kinley,55508
298480,Kristinn,Perez,70261
298494,Kristen,Gist,40000
298494,Kristen,Gist,40000
298517,Bokyung,Mitzlaff,40000
298526,Barry,Soicher,48698
298528,Gopalakrishnan,Scallan,78128
298546,Shuichi,Werthner,51106
298569,Kerhong,Zlotek,53802
298575,Douadi,Driscoll,47388
298575,Douadi,Driscoll,47388
298585,Cedric,Condotta,40000
298607,Sailaja,Bultermann,53576
298618,Munir,Leaver,45021
298628,Manu,Ariola,41975
298649,Gina,Miyakawa,64466
298649,Gina,Miyakawa,64466
298657,Goetz,Erez,40000
298660,Idoia,Capobianchi,44317
298660,Idoia,Capobianchi,44317
298671,Sukumar,Codenie,50847
298671,Sukumar,Codenie,50847
298696,Valdiodio,Guting,40000
298715,Lijie,Versino,48920
298715,Lijie,Versino,48920
298733,Tesuro,Macedo,40000
298735,Mamdouh,Gischer,51168
298741,Gennadi,Fordan,76397
298742,Bowen,Cromarty,73588
298742,Bowen,Cromarty,73588
298747,Weijing,Gihr,44348
298747,Weijing,Gihr,44348
298756,Sadok,Staylopatis,47010
298756,Sadok,Staylopatis,47010
298761,Owen,Schicker,67567
298761,Owen,Schicker,67567
298835,True,Scallan,49675
298835,True,Scallan,49675
298836,Masaru,Chaudhury,40418
298884,Dines,Lanzelotte,55146
298915,Djenana,Schwartzbauer,42509
298939,Alenka,Thorensen,53756
298939,Alenka,Thorensen,53756
298963,Moni,Kopetz,77436
298966,Renee,Honiden,57866
298975,Saddek,Covnot,74000
298975,Saddek,Covnot,74000
298989,Weiye,Shinomoto,40000
298989,Weiye,Shinomoto,40000
299004,Kokou,Monkewich,51449
299008,Xiping,Veeraraghavan,96076
299008,Xiping,Veeraraghavan,96076
299021,Shuji,Angiulli,40000
299030,Shigeichiro,Malinowski,40000
299030,Shigeichiro,Malinowski,40000
299065,Shirish,Guardalben,47451
299065,Shirish,Guardalben,47451
299077,Jolita,Suri,43633
299081,Vasiliy,Fujisaki,70396
299091,Kinh,Angel,40000
299091,Kinh,Angel,40000
299091,Kinh,Angel,40000
299104,Aram,Akaboshi,55537
299104,Aram,Akaboshi,55537
299130,Vitaly,Chenney,40000
299139,Tamiya,Petersohn,55200
299170,Moty,Varman,68312
299205,Pragnesh,Merro,43816
299217,Zhonghui,Sinicrope,70353
299217,Zhonghui,Sinicrope,70353
299228,Filipp,Thisen,40000
299228,Filipp,Thisen,40000
299258,Seongbae,Mitina,47026
299278,Neven,Cardazo,42534
299278,Neven,Cardazo,42534
299280,Etsuo,Usdin,40000
299280,Etsuo,Usdin,40000
299285,Conal,Baby,83789
299286,Shuji,Hockney,40000
299313,Shuzo,Sadowski,102870
299313,Shuzo,Sadowski,102870
299378,Lakshmi,Gerlach,51616
299378,Lakshmi,Gerlach,51616
299389,Sangeeta,Peck,40000
299389,Sangeeta,Peck,40000
299406,Margareta,Llado,42029
299406,Margareta,Llado,42029
299409,Abdulla,Comellas,40000
299409,Abdulla,Comellas,40000
299419,Yoshinari,Lung,80370
299459,Jaana,Mitina,40000
299459,Jaana,Mitina,40000
299470,Giap,Rousseau,40000
299470,Giap,Rousseau,40000
299477,Hidde,Dengi,40000
299490,Rosita,Conry,48240
299505,Lijie,Baaleh,60197
299505,Lijie,Baaleh,60197
299515,Reinhold,Hutter,58078
299515,Reinhold,Hutter,58078
299516,Moheb,Selvestrel,69995
299521,Yuqun,Khalid,61210
299541,Subbu,Compeau,40000
299541,Subbu,Compeau,40000
299550,Katsuyuki,Farrar,56735
299552,Mark,Onuegbe,72520
299555,Mahendra,Lanzelotte,59261
299555,Mahendra,Lanzelotte,59261
299561,Teruyuki,Simmel,70654
299569,Siamak,Casperson,53380
299569,Siamak,Casperson,53380
299571,Lihong,Bratsberg,85612
299572,Amstein,Sidou,45701
299572,Amstein,Sidou,45701
299575,Aimee,Spinelli,49054
299575,Aimee,Spinelli,49054
299587,Visit,Schaad,63186
299587,Visit,Schaad,63186
299622,Radhika,Heuter,53115
299640,Mang,McConalogue,52269
299640,Mang,McConalogue,52269
299655,Mingdong,Spataro,40000
299655,Mingdong,Spataro,40000
299676,Gadiel,Christ,80918
299693,Perry,Ladret,41020
299725,Aamer,Holburn,40231
299725,Aamer,Holburn,40231
299734,Dekang,Sommer,52155
299734,Dekang,Sommer,52155
299739,Eben,Osgood,44424
299755,Bernd,Stemann,40000
299758,Paraskevi,Nyanchama,40000
299758,Paraskevi,Nyanchama,40000
299775,Khaled,Journel,40000
299789,Aamod,Nastansky,60353
299791,Kien,Fordan,53803
299821,Gino,Sudkamp,52867
299821,Gino,Sudkamp,52867
299831,Greger,Swiss,60332
299831,Greger,Swiss,60332
299831,Greger,Swiss,60332
299837,Mahendra,Harnett,46937
299837,Mahendra,Harnett,46937
299866,Maris,Mikschl,40000
299866,Maris,Mikschl,40000
299869,Udi,Peyn,40000
299869,Udi,Peyn,40000
299887,Sadegh,Dayana,68536
299942,Kish,Delgrande,41361
299950,Tran,Frolund,40000
299970,Yuping,Pargaonkar,86474
299970,Yuping,Pargaonkar,86474
299980,Marsal,Lovengreen,44855
299980,Marsal,Lovengreen,44855
400015,Kensei,Munch,40000
400033,Munir,Chenney,40000
400038,Gaetan,Granlund,44120
400038,Gaetan,Granlund,44120
400042,Leah,Lueh,40000
400072,Tooru,Bellmore,75240
400077,Feiyu,Gischer,61395
400081,Hinrich,Kushnir,56387
400081,Hinrich,Kushnir,56387
400085,Nathalie,Validov,41061
400090,Miquel,Pappas,55370
400119,Woody,Perri,40000
400120,Abdelwaheb,Frijda,40000
400120,Abdelwaheb,Frijda,40000
400138,Volkmar,Cairo,61283
400138,Volkmar,Cairo,61283
400145,Woody,Haddadi,57364
400145,Woody,Haddadi,57364
400150,Naraig,Milicic,97095
400155,Ebru,Zhiwei,40000
400163,Arnd,Hiltgen,80716
400163,Arnd,Hiltgen,80716
400181,Khue,Gurbaxani,45146
400196,Susanta,Schoegge,40390
400196,Susanta,Schoegge,40390
400199,Pohua,Verspoor,57181
400202,Gao,Peot,50197
400202,Gao,Peot,50197
400209,Haldon,Liesche,61634
400209,Haldon,Liesche,61634
400212,Sanjoy,Lyonns,51691
400212,Sanjoy,Lyonns,51691
400223,Angel,Mukaidono,50394
400257,Fuqing,Boyle,40000
400257,Fuqing,Boyle,40000
400267,Shaleah,Sadowski,40000
400267,Shaleah,Sadowski,40000
400287,Arnould,Cannard,49531
400287,Arnould,Cannard,49531
400302,Bezalel,Redmiles,75341
400302,Bezalel,Redmiles,75341
400304,Urs,Laventhal,40000
400310,Tsuneo,Rodier,53149
400311,Shahid,Kabayashi,40000
400336,Teiji,Zallocco,63059
400336,Teiji,Zallocco,63059
400387,Boaz,Spinelli,75332
400387,Boaz,Spinelli,75332
400398,Rutger,Herber,72366
400413,Shahar,Tzvieli,40000
400459,Munehiko,Impagliazzo,47298
400466,Aran,Syrotiuk,49940
400466,Aran,Syrotiuk,49940
400487,Takahito,Shobatake,40000
400500,Mara,Mondadori,69303
400500,Mara,Mondadori,69303
400502,King,Porotnikoff,55726
400549,Prasadram,Cincotta,40000
400559,Poornachandra,Schnelling,66470
400561,Doowon,Thambidurai,50383
400561,Doowon,Thambidurai,50383
400565,Mark,Rusterholz,61745
400579,Goncalo,Heuser,61504
400596,Ziya,Ozery,44554
400596,Ziya,Ozery,44554
400608,Tsz,Butner,40000
400608,Tsz,Butner,40000
400671,Sumant,Czaja,47905
400671,Sumant,Czaja,47905
400699,Rosli,Zeleznik,51474
400744,Bouchung,Validov,85236
400747,Prodip,Hiroyama,58330
400747,Prodip,Hiroyama,58330
400751,Khatoun,Sinitsyn,40000
400793,Moheb,Hopewell,40000
400793,Moheb,Hopewell,40000
400842,Tetsushi,Guenter,44435
400844,Krassimir,England,51028
400847,Shigeo,Laventhal,64561
400855,Szabolcs,Wilharm,59554
400868,Eishiro,Trumbly,50862
400868,Eishiro,Trumbly,50862
400881,Suebskul,Baby,54137
400891,Gil,Vitiello,40000
400895,Shih,Narwekar,40000
400913,Irene,Rettelbach,40000
400920,Mary,Braunschweig,40000
400925,Doowon,Comyn,83697
400932,Xiahua,Binkley,55032
400957,Yakkov,Worfolk,70559
400958,Leandro,Coullard,48524
400993,Feiyu,Brandsma,68964
400993,Feiyu,Brandsma,68964
400996,LiMin,Atrawala,71359
401010,Richara,Terkki,67850
401015,Lijia,Lichtman,59046
401017,Shigeu,Provine,76730
401017,Shigeu,Provine,76730
401041,Hugh,Rajaraman,48802
401044,Kwan,Cyne,40000
401059,Wuxu,DasSarma,52071
401059,Wuxu,DasSarma,52071
401064,Vishu,Siepmann,40000
401076,Zdislav,Hofmeyr,78458
401081,Chenye,Beidas,40216
401086,Lorien,Linares,72085
401091,Kwangho,Gecsei,40000
401091,Kwangho,Gecsei,40000
401112,Saeko,Itschner,40000
401116,Gila,Esposito,66929
401116,Gila,Esposito,66929
401124,Ravishankar,Norsworthy,40000
401124,Ravishankar,Norsworthy,40000
401129,Poorav,Speckmann,57168
401139,Udo,Masada,77981
401139,Udo,Masada,77981
401144,Jasminko,Lampe,40000
401169,Yongdong,Baja,70357
401210,Yurij,Lampe,60350
401210,Yurij,Lampe,60350
401211,Arch,Menhoudj,40000
401211,Arch,Menhoudj,40000
401242,Tetsurou,Muchinsky,51170
401242,Tetsurou,Muchinsky,51170
401255,Boaz,Docker,40000
401273,Udi,Petersohn,48395
401273,Udi,Petersohn,48395
401326,Zorica,Cullers,87965
401326,Zorica,Cullers,87965
401327,Xiaocheng,Awdeh,52716
401334,Odoardo,Penn,65451
401340,Tomofumi,Thisen,40000
401340,Tomofumi,Thisen,40000
401354,Masanao,Massonet,40660
401425,Leah,Narahara,40194
401425,Leah,Narahara,40194
401428,Honglan,Merro,62723
401453,Shaleah,Chenney,40000
401456,Yuriy,Fiutem,46057
401459,Moheb,Delgrande,40000
401459,Moheb,Delgrande,40000
401487,Genevieve,Munch,54829
401487,Genevieve,Munch,54829
401494,Martial,Hartvigsen,71584
401494,Martial,Hartvigsen,71584
401514,Elzbieta,Servi,74576
401514,Elzbieta,Servi,74576
401520,Godehard,Delaune,85084
401520,Godehard,Delaune,85084
401528,Djenana,Piazza,46674
401528,Djenana,Piazza,46674
401550,Tianruo,Goldhammer,40000
401550,Tianruo,Goldhammer,40000
401553,Hitomi,Morton,40000
401571,Taiji,Melter,42674
401593,Susanna,Seiwald,65315
401593,Susanna,Seiwald,65315
401608,Fumiyo,Benveniste,75946
401608,Fumiyo,Benveniste,75946
401625,Sandeepan,Radivojevic,54660
401625,Sandeepan,Radivojevic,54660
401646,Sergi,Schauser,40000
401655,Honglan,Deyuan,41940
401673,Munehiro,Picht,58454
401673,Munehiro,Picht,58454
401678,Tomofumi,Frijda,62161
401682,Suzette,Isard,62213
401682,Suzette,Isard,62213
401704,Alair,Sooriamurthi,61763
401704,Alair,Sooriamurthi,61763
401768,Zhanqiu,Asmuth,51639
401768,Zhanqiu,Asmuth,51639
401775,Mong,Parfitt,57501
401775,Mong,Parfitt,57501
401777,Hideyuki,Jullig,70992
401787,Kish,Tramer,56923
401804,Marie,Birke,57178
401804,Marie,Birke,57178
401806,Emran,Apsitis,75684
401823,Rayond,Parveen,40000
401823,Rayond,Parveen,40000
401843,Masami,Miyakawa,40000
401843,Masami,Miyakawa,40000
401843,Masami,Miyakawa,40000
401896,Adil,Lampe,48563
401900,Moon,Waymire,76555
401900,Moon,Waymire,76555
401903,Jingling,Kisuki,40000
401903,Jingling,Kisuki,40000
401918,Saeko,Welham,101773
401923,Dipankar,Heuter,49550
401933,Vivian,Kropf,51482
401940,Kamran,Giaccio,62895
401940,Kamran,Giaccio,62895
401947,Jenwei,Asmuth,49919
401947,Jenwei,Asmuth,49919
401975,Phuoc,Samarati,40000
401975,Phuoc,Samarati,40000
401981,Sreenivas,Schaft,40000
401981,Sreenivas,Schaft,40000
402008,Chinhyun,Yemenis,92882
402008,Chinhyun,Yemenis,92882
402032,Radhia,Casley,58665
402032,Radhia,Casley,58665
